,weight 1400,weight 1401,weight 1402,weight 1403,weight 1404,weight 1405,weight 1406,weight 1407,weight 1414,weight 1415,weight 1416,weight 1417,weight 1418,weight 1419,weight 1420,weight 1421,weight 1422,weight 1423,weight 1424,weight 1425,weight 1426,weight 1427,weight 1428,weight 1429,weight 1430,weight 1431,weight 1432,weight 1433,weight 1434,weight 1435,weight 1436,weight 1437,weight 1438,weight 1439,weight 1440,weight 1441,weight 1442,weight 1443,weight 1444,weight 1445,weight 1446,weight 1447,weight 1448,weight 1449,weight 1450,weight 1451,weight 1452,weight 1453,weight 1454,weight 1455,weight 1456,weight 1457,weight 1458,weight 1459,weight 1460,weight 1461,weight 1462,weight 1463,weight 1464,weight 1465,weight 1466,weight 1467,weight 1468,weight 1469,weight 1470,weight 1471,weight 1472,weight 1473,weight 1474,weight 1475,weight 1476,weight 1477,weight 1478,weight 1479,weight 1480,weight 1481,weight 1482,weight 1483,weight 1484,weight 1485,weight 1486,weight 1487,weight 1488,weight 1489,weight 1490,weight 1491,weight 1492,weight 1493,weight 1494,weight 1495
weight 1431,-0.018483105121019548,-0.04489811101098585,-0.021068242543287808,0.0164587833018095,0.02808164149809626,-0.0033216809725680413,0.0032315314581826066,0.03516624451806654,-0.09616705570432775,-0.04748832012031013,-0.025991938749630874,-0.11184420254624285,-0.06114340290733189,0.026480532622721775,-0.023697875496488992,0.08195396911052477,-0.0013250586594732113,-0.06659360441044955,0.015291926253059288,-0.06876116902644967,-0.019418557856814744,-0.059763260459273375,-0.0976921031735299,0.012120335840742357,0.4357033144931778,1.0,0.16293115716564202,0.13691038637576672,-0.1040763097618118,-0.05109455620344709,-0.10787000835178252,-0.062333512910796036,0.07431011939955316,-0.053181795915854445,0.07711515913999745,0.021984638964919263,0.11761982458714557,0.054600142875474614,-0.012403619660010757,-0.02841494070361704,-0.017761796371314784,-0.09433845805715219,0.00382254846458167,0.029758303201493013,-0.006292771797400413,0.012504981392095401,-0.08142578346149489,-0.046475297641777186,0.008563975750633437,0.04865088387174469,-0.01761175577904767,-0.037043914332863075,0.06175093166818119,0.040893950754785406,0.02781623799085931,-0.055092843911317156,-0.031851335118045374,0.03062701606920506,0.03136887429882037,0.013705674637665472,-0.08821796703811982,0.014007659625069972,-0.03561891332197485,0.05228244014694622,2.6824899692379675e-05,0.04162765732129976,-0.045690539928368606,-0.01576444334480326,0.0728677058999489,-0.005902288537176384,0.06301875326267271,0.15296326524306472,0.0420028113933619,-0.04001627968838718,0.025193628802392166,-0.03341805033900436,-0.11134805942087665,-0.06107679595764046,-0.054063863703142416,-0.0006497051300608313,-0.01440669140043862,0.011150769930618145,0.029121910428903774,0.012291054432692702,-0.011886258204075066,0.011167934322069492,-0.07508813008459202,-0.06763622170373648,-0.041456745818593925,-0.013989927444047829
weight 1432,-0.009829332943074646,-0.055439344163239875,-0.06069649430525469,0.11741394945709403,0.10870920291369113,-0.05805367635749026,-0.09473057450595088,-0.015118704831308566,-0.14452057749480954,-0.23051595211881057,-0.07752380292247883,-0.045588031607632654,-0.006404986392290643,0.013053739496982672,-0.009546113025646681,0.038579840020233104,-0.032048781596819745,-0.14789830784309582,-0.04895685098751318,-0.05231534624352411,0.03146290467789609,-0.007835558400121997,-0.07326435936506527,-0.011699252328530564,0.22957701233998576,0.16293115716564202,1.0,0.46856226940142176,0.01461684260739707,-0.029469523117857097,-0.07411511810588643,-0.06299761402333007,0.08406284501446605,-0.0032138553933558,-0.005693456508724579,0.030262206693778534,0.04150502046718759,-0.10934612254034677,-0.07354635008510205,-0.14406820052678945,0.03215538152222515,-0.04732156008253489,-0.03880272711618188,0.02542522808575997,0.11069171687893188,0.07523436812464072,0.0034114968683120576,-0.044911335543169735,0.09358630659496277,0.04518821158076528,0.013686346605028698,0.03802648276086663,0.10512023155156283,0.07189620594359075,0.05308476695819235,0.00832052780507929,0.024147778227804794,0.0429112063694201,0.0486204465489753,0.07551293878121276,0.029687398179725346,-0.008166867979597809,0.11929884674390563,0.08830786886752034,-0.05198248059895962,0.02364838089391978,0.06392909174546063,0.11800442174703588,-0.06827207753254864,-0.09488211077647042,-0.09355207950475908,-0.056122149444963826,-0.0670638206754695,-0.04471427684527044,-0.11650294509483429,-0.11317476541888848,0.00642002898833431,-0.07734039508235158,0.037457528630083635,-0.01051095491667509,-0.07729061130690527,-0.07291846262282842,-0.009927769261306672,-0.024675545393102277,-0.08607078144658276,-0.0933301539774459,-0.07911907456014304,0.023928277954896993,-0.019301183969528395,-0.01479479143830163
weight 1433,0.039599437479629164,-0.03003291054108573,-0.05482903041723609,0.06633221304533816,-0.008520814342145246,-0.031777440547649936,-0.0694811642903693,0.04168046120049595,-0.1054005877192592,-0.10676596487838784,-0.05427970055052743,-0.06290164899494556,-0.05300729719125919,-0.014086276056029566,-0.00318040374056071,0.06987860694838696,-0.012363047531943167,-0.030691383304426945,0.033322350689249325,0.0010106532375983488,0.006332854752274133,0.0389928586447242,-0.12055515282999868,-0.05790870045539922,-0.05676978835202202,0.13691038637576672,0.46856226940142176,1.0,-0.0938514610734735,-0.04011562922858624,-0.1015640683061701,-0.019954216219044012,0.10799140548673279,-0.0023018093624678254,0.061769556379567214,-0.05233842578864086,0.0036084474333242097,-0.08606006755699348,-0.06635256539225344,-0.05458407137276781,0.0356808729050915,-0.08019338859650152,-0.08114364680635672,-0.023172385768694743,0.0430606011567772,0.07476015168125791,0.035745821080005506,-0.019573164307874456,0.07224544799735659,0.04349921484874711,0.08369115621449541,0.09889624478093807,0.07350753588622048,0.020796535667306777,0.0857020397438483,0.06263580699655019,0.03953744625496887,0.05420284674839082,0.10640976785813322,0.07165585960309037,0.024591396127048786,0.0032366138395782595,0.023070298923562837,0.008435934392012467,-0.007425462665355185,-0.010296140283546789,0.006045498814321036,0.04452923672893149,0.01280846263613508,-0.04720778934923827,-0.0644553813850744,-0.008788483072687397,-0.020989826684275154,0.012364486350363874,-0.15189183417443142,-0.0698765303559187,0.04165967196986241,-0.04360593663080107,0.07714659410329174,-0.008850300814106626,0.062108996970364316,-0.009325922194287267,0.0433442960911296,0.04257680327861239,-0.07773658317376476,-0.09094650292788692,-0.1450410792777895,-0.009106387802592193,-0.10170415344219956,-0.05437731069913288
weight 1434,-0.07969525800221028,-0.01588178693687346,0.007252073864998248,-0.02616066403913422,-0.06920124631401328,-0.024581451089316045,0.08233561855763294,0.04084651908629471,0.001199794841247128,-0.026880327313669013,-0.034806528787541854,-0.022138719024854706,-0.06349626979112,-0.1423588318772735,-0.002244329311723887,-0.07321423181322324,-0.03968186207647111,-0.049495579223197035,-0.10010447769842105,-0.05746887058463346,-0.021896307271619415,-0.01955164475980247,0.03312934874554815,0.03752815885506793,-0.06574977140314184,-0.1040763097618118,0.01461684260739707,-0.0938514610734735,1.0,0.47453757880499864,0.2089735352294892,0.0014965446422306884,0.08393622032568515,0.0445662412145815,0.016033589882483015,0.07768332711044981,0.11423169583699301,0.09346796702742542,0.04456279125996901,-0.059272869646060516,0.030805634501637643,0.04888916395536808,0.08747187735576067,0.001986125979801487,0.03559148974066788,0.04393842944399204,-0.03763789444426009,-0.08477001971231615,-0.08091834329575262,-0.1329458187248732,-0.10763324808966666,-0.034885284109448765,-0.16447782108330178,-0.11147929961744452,-0.02603876268364686,0.001448665025619534,-0.023680208129603905,-0.08938393548033925,-0.03917887209612585,-0.09069565200908478,0.06004573333396562,0.035728264633589066,0.0408181828594285,0.013585347670977545,-0.02702787923347116,0.07656675416755998,0.08879566488791113,0.0033228085153876393,-0.025951534191362886,0.021535753727344235,-0.05394381968629657,-0.07997650385662773,0.016798484324968655,-0.027931236569955165,0.03576044907689965,0.022715306766676255,-0.011587386777890323,0.07499874450252189,-0.02347944339407484,0.008026905483806404,-0.017222554911987806,-0.025892850587483304,-0.02148818504433708,-0.06234848587454944,0.015655604253578526,0.01944922773085102,0.01153537296211081,0.06297028801939478,0.09775715502502488,-0.014253254765632896
weight 1435,-0.03753288852134681,0.015267343447696993,0.0603289153033007,-0.0024232086729163416,-0.018755389312262442,0.037172603313333066,0.09440720007766935,0.042763895039107845,-0.027276950749175473,-0.07789287307815006,-0.07211223472981215,-0.12554850086782504,-0.05090234086632759,-0.051206000223223656,-0.09982632564288713,-0.06865236978189639,-0.003563342468672853,0.06665180073797483,-0.12921893380785324,-0.019170521799462197,-0.008317748335278432,0.03133827540397657,-0.011324155140690228,0.061217517818113534,-0.0843803267454937,-0.05109455620344709,-0.029469523117857097,-0.04011562922858624,0.47453757880499864,1.0,0.168773326757576,0.2123119814581298,0.07978262039027052,0.03539330890525046,0.02858481374116041,0.02682655185882821,0.06257536102945614,0.05927807116791107,-0.001664805019562847,-0.05615654080362483,0.02934084282414656,-0.027076927352084775,0.07482812192246546,-0.01991159509379521,0.05564575275047324,0.0726279056739734,0.013681190650277082,0.0265617986018571,-0.07309979682320018,-0.11459773618575277,-0.02935051051250481,-0.002104456825772814,-0.13913829716307094,-0.0849657841652483,0.027276340089670465,0.0528908277875889,-0.04189860801664016,-0.035626052964820853,0.002072065948163742,-0.016157980944226435,0.04508612045265976,0.006192480067893044,-0.020012591561726724,-0.08021886666289159,-0.04155344551983138,-0.010022216257269179,0.0979179273840977,-0.04958759586859156,0.020745055822646498,0.05423733084268809,-0.01324055020126111,-0.029012243021858494,0.013299252027163052,0.0033181434121909922,0.005393893633354874,0.03288661689867293,-0.1146263916173094,-0.009953406274594652,-0.0526685085995053,0.03687562806741172,-0.01824735918219509,0.02873949215984706,0.12475865702223604,0.08916595647330929,0.04408219738089108,0.05191751369390043,-0.0008794087522088098,-0.01699340332952182,0.03571388722831873,-0.011835301554747806
weight 1436,0.07084514925667713,0.09113323908239387,0.08795654555175038,0.024698516143241294,0.07873948574596609,0.11115656724412028,0.050323272573232374,0.03231529752346916,0.035161065048933966,0.015539979069664098,-0.09181015320936083,-0.006037367457528685,-0.058674837108274494,-0.08779400275048335,0.006431907995354913,-0.029166049970632577,-0.046687077565000026,-0.060985644057921916,-0.0233531468002272,-0.09861907779302444,-0.07094774481632599,-0.055314438069021005,-0.04136479885208541,-0.0504106847353191,-0.09026952112028076,-0.10787000835178252,-0.07411511810588643,-0.1015640683061701,0.2089735352294892,0.168773326757576,1.0,0.46419681469567475,0.0712199275891587,0.024675462340653594,0.1359882725882014,-0.03063410895263808,0.08263501694494918,0.05038250371154425,0.07386997265544627,0.028178570109246914,0.05858119525207636,0.03934700566827479,-0.0225629281392473,-0.07175575006137172,0.004131960181720789,-0.003723247492628252,-0.0012994464977419454,-0.02272103788909511,-0.020085055522430242,-0.04681897167793781,-0.03714513499251128,0.03356507031130288,-0.18116307417496694,-0.10673467362018677,-0.09404329044356785,0.07723772489136915,-0.01601471038601658,-0.055635905148018354,-0.15449726794232013,-0.06770878805901781,0.052684783695176,0.01687048775184374,0.1407209127384582,0.09273281182902395,-0.060510552332878456,0.03626171008292292,0.05605030871680927,0.06258768969987014,0.01273134984080907,0.008181950609579457,-0.021573839157670527,-0.057159476391235274,0.0036405133104948613,0.06224872301403945,-0.006573429775385996,0.03818153827319727,-0.018226826050867048,0.11635473318519168,-0.07195718932101584,0.0019359794495436907,0.029639016753574207,0.10144993449744796,0.007254122985327384,0.10825206539662058,-0.02112060144415107,0.008913411784239786,0.038353119677496994,0.011422204055187672,0.02013746482228906,0.08839525953669129
weight 1437,0.06802814654236414,0.058611095418280926,0.06953664472432503,-0.04901305559072687,-0.010936127539585588,0.03862966435950971,0.03648078729666176,0.04126761368086994,0.08712520413301637,0.008681090221001091,-0.029035317164017208,-0.05512066117872538,-0.022376837035427744,0.03738169042633877,0.04615389273717347,-0.03326025657840948,-0.1054974617564593,-0.06409758280690278,-0.08106349948948635,-0.03227663363922251,-0.0022663464819400454,-0.006225647643060069,-0.007481204960142284,0.00344046084086314,-0.10910124207678991,-0.062333512910796036,-0.06299761402333007,-0.019954216219044012,0.0014965446422306884,0.2123119814581298,0.46419681469567475,1.0,-0.009174708646584252,-0.050408229990439056,0.12872826154387007,0.027270359065288213,0.03733816634052801,-0.00942634713586987,0.08978494528282391,0.04053059487186127,0.10295202933677558,0.05355387976231096,0.008809064525120256,-0.0010066193364550973,-0.019714939634961626,-0.016643064917413592,0.008103891332978648,0.07989994222586969,-0.05585277607487447,-0.07288133089993305,-0.10118966950858398,-0.014058609131245974,-0.14351984744147575,-0.034112452259611716,-0.04227364176020969,0.0937187037425247,-0.04071067724965658,-0.08518228696534225,-0.18514944680657242,-0.14148791171595523,0.02325155903623151,0.0008323737127463044,0.0829124781527153,0.08472582254443388,-0.03353154258790155,-0.05946268689665739,0.02492872415205485,0.015062989281775997,-0.025450022318535607,-0.08304222809645298,0.026540834924129113,-0.022742549330079985,0.0029468509656330895,0.05607278174047244,-0.02211255411335979,0.011570916974612983,-0.056876361970895975,0.030538130164572186,-6.54998051805645e-05,0.03635861152242587,-0.027014156023820304,-0.015097424193192235,0.055963286426753585,0.0711329742923251,-0.035770590551752066,-0.04762284123794497,-0.016449033297438066,0.004131122706012949,-0.0283752427015947,0.0009868833844827556
weight 1438,-0.02384616347027108,-0.031421786095754405,0.06038610660376462,0.08363361863453563,0.04647075731311583,0.014626948274852366,0.014127791302584944,0.02250171592506205,0.0014269680205201223,-0.0017658747564013677,-0.06122861951330396,-0.031890286772968866,-0.013974033539025772,0.02999461138381139,-0.039693235768567044,0.019410247471786785,0.055370923055965596,0.000460338435722715,-0.0611321148828787,-0.04337363799500732,-0.07109891208697726,-0.1013107691048957,-0.05329903829647591,0.024102265947716743,0.05909484709145227,0.07431011939955316,0.08406284501446605,0.10799140548673279,0.08393622032568515,0.07978262039027052,0.0712199275891587,-0.009174708646584252,1.0,0.4056201936114545,0.23065568605513515,-0.1445069153258672,0.007171622106908599,0.06431493049472642,-0.002183641419629128,-0.013542468899974187,0.008576529314715082,-0.03923565975871622,0.07569722991822836,-0.0603324842048475,-0.01654829657046733,-0.009714577296109477,-0.06799222376766767,-0.05553910821004165,-0.09323623563339936,-0.1318163708266686,-0.0430699377159456,-0.038038118209435,-0.03331399953465954,-0.05597266006812327,-0.011594353835440194,-0.0044050903659292595,-0.07285858202887005,-0.03509628477464119,0.0766109761111758,0.05415664069247346,0.008106113709203009,0.07253766343300261,-0.0553505813167945,-0.008827914032004164,-0.05820089256156281,0.05757063610334862,0.019653277662088155,0.07974424828087529,-0.00743860092545386,-0.1054990854624596,-0.005552544287657518,-0.031574339918658836,-0.00216146502264451,0.014848548838746875,-0.05415931759111626,-0.007740885702629474,-0.00016764714141157355,0.05827263422095601,0.06444334435311452,0.14074047813905954,-0.07484844849682351,-0.027804624937390165,-0.10423995788161856,0.021202306299094344,0.008483433464838068,0.010663217256353186,0.034330070674715475,0.022024396147989272,-0.017049347224225582,-0.01789769003867013
weight 1439,-0.00227937662822735,-0.016770172490671982,-0.03197265056598983,0.07133980485973873,0.0219419195925544,0.017932898358795028,-0.015325349223391023,-0.03282007883548581,-0.0035509994361833538,-0.05335204469937571,-0.05689951938657352,-0.019606520331518953,-0.04453212127907618,-0.004313820515762642,-0.050757245791932644,-0.056209883351658,0.052306514879675386,0.07795826474333324,0.0476868734927642,0.05967352097189466,0.07414286801598388,-0.018456083423523423,0.009043962644788009,-0.003712339702115262,-0.06252690649298855,-0.053181795915854445,-0.0032138553933558,-0.0023018093624678254,0.0445662412145815,0.03539330890525046,0.024675462340653594,-0.050408229990439056,0.4056201936114545,1.0,0.1562812722500034,0.09060405934872176,-0.07949117303519707,-0.05940084747613323,-0.041738182549214374,-0.04164963599897541,-0.010944224601151818,-0.02858565259051681,-0.019796329840361383,-0.13297523446236587,-0.06016127748816543,-0.06831683191039843,-0.15183781165360186,-0.0932149379414274,-0.1097693018509226,-0.07749079811337259,0.006824951591055629,0.023169946867020955,0.03806869024268243,-0.006909700101745227,-0.03153856990181907,-0.10039564234148693,-0.050648113691614344,-0.043091584100859635,0.01731434540461607,-0.0005204990652535162,0.11723009640149287,0.13303768688854267,0.004374453214204856,0.037832687211839564,-0.07256247057861168,0.022033742109542526,-0.02623003220541432,0.03630920867037378,-0.1105751133446247,-0.024497595912344322,-0.02276706321460002,0.0002702085856444213,-0.04959344747824329,-0.02028755553714398,0.03950476732854241,0.050706554610408024,0.07290656086399633,0.05209071389701527,0.02877781262448725,-0.023269910688367118,-0.0578158814153825,-0.0921256679346697,-0.062157547270935296,-0.07528434937195247,0.027267335244777986,-0.03919081221517999,0.02800009761111527,-0.002719831776467855,-0.045269672992222065,-0.018177674827265587
weight 1440,-0.05423626570370412,-0.022644092728712182,0.03462251800352377,-0.03238402878635451,-0.06888095140880199,-0.04357615022903059,0.03716865720626202,0.04763495647191857,-0.13164213519349788,0.010776729864453919,-0.10763358858051221,0.010258570365624088,-0.05068640968761869,0.01472559408993686,-0.03384776811467123,0.01941951231164982,0.05908878841697629,0.06089019616755997,0.13211902027007147,0.005679502378584256,0.06503536504812395,-0.029770425051813383,-0.012935829655803307,-0.1169645984379982,-0.023674515271284828,0.07711515913999745,-0.005693456508724579,0.061769556379567214,0.016033589882483015,0.02858481374116041,0.1359882725882014,0.12872826154387007,0.23065568605513515,0.1562812722500034,1.0,0.3406204433797858,-0.010254006012397225,-0.1023855014688409,0.03820244122183202,0.012210461978189459,0.02556252739846078,0.011056640784326105,-0.14562229346374836,-0.12523305644623609,-0.08016377395276485,-0.06548662462776382,-0.031320572357175135,-0.020417568912647725,-0.10983863811440926,-0.0979929044574526,-0.06284843729839819,-0.012805952161521868,-0.06979425661576182,0.03903780562592206,-0.023315092837463806,0.020406275093027455,-0.032618500967478876,-0.0471566516141867,-0.004359147719719954,-0.11506802662729183,0.11583552920146954,0.12581576304773168,0.0089467399324993,0.016581916400302852,-0.12256311146352418,-0.016015092465508723,0.02756893386432589,0.1595854994568276,0.03384822260697185,0.02199158303729019,-0.01664801490541202,0.051174353390543055,-0.03182673225044912,0.00504947166526975,-0.010177424329180196,0.030671684485855378,0.03239675356871507,0.09922782934042024,0.04620276602281692,0.13672108127101126,0.07487459627043336,-0.0006624533287298413,0.006820052205003621,0.07796936832318248,-0.024556207069769822,-0.0805254141455677,-0.06329091556869977,-0.1116220198540038,0.05705235113339669,0.071571137019134
weight 1441,-0.017044343836915415,-0.07870283006290207,-0.058894552521824434,-0.009169563318741036,-0.003760501703923429,-0.061164530680862764,-0.02950607426599268,-0.036141178285681065,-0.09149905614665192,-0.06017981272156413,-0.12659079387061406,-0.03945495393234991,0.0038549427827552244,-0.04199026057414286,0.03074550752766564,-0.0076577976373001936,0.014042610289007657,0.02134680030837574,0.11330392669248196,0.09578597081386486,0.14529672877078117,0.03955611997871956,0.03420965115525255,-0.047690153335870615,0.04940010041595658,0.021984638964919263,0.030262206693778534,-0.05233842578864086,0.07768332711044981,0.02682655185882821,-0.03063410895263808,0.027270359065288213,-0.1445069153258672,0.09060405934872176,0.3406204433797858,1.0,0.035761854098741656,-0.07372061332991893,0.021818472372874275,-0.003946014010729141,0.03953045771843081,0.0714652528325152,-0.06410493091278692,0.0008868036281201343,-0.11473499562736143,-0.1115060530206874,-0.07495012794543879,-0.08643920664107659,-0.05509220840587188,-0.00476504088746518,-0.05679424504764907,0.020893048771722173,-0.03344370129386758,-0.011409298907837545,-0.09568315575531573,-0.1368820386354233,0.06070287336115034,0.045435441073557285,0.030860450735640536,-0.048234042328208396,0.09875288068854918,0.08747674362042174,0.00686434714095725,0.06398762370949311,-0.05402348210306178,-0.07898084921654572,0.029672164094953785,0.07803084699652249,-0.036471507345472345,0.01815763980287172,-0.03981009567333509,0.0022764364444935385,-0.1130797717211233,-0.12607165136275264,-0.004940133921472139,-0.04204512995411198,0.03997930187694594,0.00010364401135508713,0.009611805538514854,-0.029683316547677762,-0.05446823904984343,-0.16737621521435378,-0.06988004126444182,-0.07467882296630059,0.005173625552467427,-0.013899685573101932,-0.04719847872807727,-0.026468926947213544,0.019311308987587036,0.08781075209470124
weight 1442,-0.048058228573351805,0.058300713109243965,0.07849957708705836,0.0408011132153309,-0.039818909607042395,-0.02027590812097444,0.04830673401089189,0.05162240318782506,0.0015066730315341265,0.019227186485280826,0.023827454912455918,-0.014857924938258344,-0.10833689165281278,-0.12497498365511184,-0.05473796795050873,0.02801081425399667,0.012247396822720216,0.03778150703183435,-0.04381286596152348,0.003386291476543416,0.017133649691084055,0.020152354825252655,-0.021729239775874553,0.08007103349649776,0.12638196577575858,0.11761982458714557,0.04150502046718759,0.0036084474333242097,0.11423169583699301,0.06257536102945614,0.08263501694494918,0.03733816634052801,0.007171622106908599,-0.07949117303519707,-0.010254006012397225,0.035761854098741656,1.0,0.4627235374769335,0.3401335013956265,0.013139250266879787,-0.1314929245857462,-0.0563627858351988,-0.07053770135690146,0.04999000318483886,-0.13558267917349542,-0.07080460247868009,0.0002242166679928776,-0.022323785267753377,0.07181143778275778,0.03924991057593713,-0.06157216138505567,-0.11019344595975593,-0.050664042210420285,-0.025960892479683664,0.02425400973463371,-0.006916704370383191,0.02770098111387951,-0.0026443874739491666,0.04897106535585795,-0.03152595030046994,0.05939961728055901,0.015588953779819129,0.036937267019580826,-0.020683547919607255,0.06597867117237301,0.08350510863176458,0.040392462311872934,-0.06012901130158698,0.00195033190142307,-0.03691990901509505,0.05622894498745764,-0.05604512940488341,0.053300716521757364,0.00659869925985598,0.06631425385758949,0.08064691839435317,0.02950411824133829,0.013473009813345815,-0.04516064060470829,-0.053441501794067536,-0.02299920224077773,0.05138920756605083,-0.013544970801316315,0.023130074774001322,-0.08973436735876059,0.013217553841800072,-0.0266596563155762,-0.025602513991458867,0.13125920203818883,0.014661814699822489
weight 1443,0.01244858064897723,0.004685184729585762,0.050940180550531615,0.003687953203467459,-0.06950859135543457,-0.048612224059533186,0.025077575465725116,0.04404061642505246,0.0689996036894984,0.08407707221239313,0.06647737879930184,-0.0073757789426232845,-0.005463511504612693,0.0070183240782567624,0.027533292007975343,-0.014741473588212161,-0.0560144653489561,0.043761604828712025,-0.0717241286817649,-0.032329998687024686,-0.0852128022195201,-0.04730567731784908,-0.016182965906043966,0.11122320563351389,0.05357276766679288,0.054600142875474614,-0.10934612254034677,-0.08606006755699348,0.09346796702742542,0.05927807116791107,0.05038250371154425,-0.00942634713586987,0.06431493049472642,-0.05940084747613323,-0.1023855014688409,-0.07372061332991893,0.4627235374769335,1.0,0.29760185556957325,0.26528112215030875,-0.1435628508808373,-0.10891620594696795,-0.03773178841643729,-0.06280359624945848,-0.06919275948338083,-0.07994111577347474,0.0489922174413821,-0.046497937101760596,0.020025352365077347,-0.016251687484893286,-0.10135254734788335,-0.09755150873836048,-0.025808178564883683,-0.13057722832046695,-0.12385734959627497,-0.06695769379696094,0.053784275158237194,-0.001069915991626299,0.05362050600320707,0.027348919460994613,-0.032925816963422415,0.000376663693623612,0.01838848471260843,-0.014017565474287114,0.08579241318779765,0.08347191647975453,0.03093322902875398,-0.007173884791265795,-0.06663444431169381,-0.07624276878708904,0.08084776558607824,-0.0021645012559590245,0.035180670809741625,0.005772726721058478,0.06719892686547396,0.0524351124589378,0.05504294253076799,0.07657681771787207,-0.04450129190249039,-0.016034230390926708,-0.1792768295993731,-0.04685719410642737,-0.06157429856929463,0.016783575796844852,-0.01343472800881281,0.04989325022989134,-0.0537175849203564,-0.019990814380115667,0.11841014634733102,-0.0008092208320441108
weight 1444,0.02798367352087608,0.02121698743692732,0.027901238698624153,-0.06595185349647723,-0.030705976730566888,0.06504975886560464,0.007739605391747309,0.0293683735954815,0.039386908903394614,0.021537631868958067,0.0598596287594601,0.0006299736697168208,-0.09981018898190858,-0.07961690333205092,-0.05945810632166232,-0.1236533175522994,0.018987863410882353,0.08383975465068212,0.035396492370930156,0.13643133132820637,-0.01710542344266021,-0.046681713939762524,-0.009357589480371695,-0.0016607278315373592,0.017053534357559477,-0.012403619660010757,-0.07354635008510205,-0.06635256539225344,0.04456279125996901,-0.001664805019562847,0.07386997265544627,0.08978494528282391,-0.002183641419629128,-0.041738182549214374,0.03820244122183202,0.021818472372874275,0.3401335013956265,0.29760185556957325,1.0,0.47340283407845496,-0.0907288794940003,-0.07239834219322927,-0.02483154598477184,-0.01553835572864597,-0.08935211913775935,-0.10899899815271644,-0.09460805377010952,-0.10999697464761923,0.1271718946379836,0.02611630472576476,-0.09151884441926376,-0.08899734798664925,-0.09778307905840433,-0.07552706097514764,-0.12589551602914423,-0.049769858112068396,0.033572509611008,-0.10726747822404818,-0.009656707637564182,-0.07642699226268451,-0.021489315476046735,-0.043914791552096086,-0.000619257156870361,0.019981386076176923,0.040288602524484594,0.1148915971350733,-0.02121338652797018,-0.04955897921785353,-0.09785827692901986,-0.06612312731434915,-0.01505048783967993,-0.04852988213162269,0.027266791917251048,-0.0022447243698175386,0.005830272949636172,0.08695674881503547,0.050259146507516804,0.0835691168013721,0.021762969419210777,0.031514383575140206,-0.13230280508039474,-0.08913679597931101,-0.08191576124498201,-0.05247602578588807,-0.09724921766486855,-0.05439722950313242,-0.04377680877533622,-0.018563112556834637,0.08711169752354819,-0.012634549268223235
weight 1445,-0.012301024937533489,-0.061002011054290387,-0.007866959858566091,-0.006811089491732858,0.004038591647972111,0.0509382084300766,0.0015952749725761425,0.01130279852379034,0.01827238188435636,0.0621556037273644,0.1092689768061272,0.05057131772619831,-0.003863707114050165,-0.03516247939108212,-0.004725822721592002,-0.015194940873913093,0.016612036162702733,0.08182982921296329,0.10277235817091912,0.09525491112100053,-0.03510556246633394,-0.11900692821703422,-0.0897581464551909,0.02025978508488791,-0.0065686245661453705,-0.02841494070361704,-0.14406820052678945,-0.05458407137276781,-0.059272869646060516,-0.05615654080362483,0.028178570109246914,0.04053059487186127,-0.013542468899974187,-0.04164963599897541,0.012210461978189459,-0.003946014010729141,0.013139250266879787,0.26528112215030875,0.47340283407845496,1.0,-0.12019212967455112,-0.11191476517308568,-0.02062854729145747,-0.06483748711987623,0.04235104850699695,-0.08584479331349609,-0.10123805292522686,-0.11822068726186204,0.1097962376030022,-0.020789415842246268,-0.02145178421793371,-0.025146493335940687,-0.047280216542641765,-0.10836689457176911,-0.12433232909401781,-0.031294891341793134,0.08715269286645054,0.02902378457155844,0.01444388039414928,0.011372724088531141,-0.041958897091223295,-0.08100153313975425,-0.0414192989229892,-0.029262120305051795,0.04309745769443238,0.03951658139282292,-0.11109956320926784,-0.05880044461477476,-0.06065149951505463,-0.019772917871350857,0.07560620985067597,0.04965470801466793,0.07856757232098383,0.039722708162166026,-0.0052479932439584084,0.013936361887845954,0.09217974218769297,0.06316435523020113,-0.0722222528348056,0.007579419673539281,-0.08788621219557538,-0.08387778739272925,-0.13976784386165947,-0.047565468543173915,0.0008204685989581543,-0.03990378443720523,-0.0330308862106435,0.0695549901777521,0.04727845074268604,-0.025141243371175282
