param,pearson_accuracy,pearson_epoch,spearman_accuracy
weight 1248,0.03253467881834726,-0.0024918132484062746,0.026369961016558252
weight 1249,0.0315812904645142,-0.002858819841173859,0.01837785276668947
weight 1250,0.051538468904005055,-0.002604347698622191,0.03691386874013677
weight 1251,0.033059895254380564,0.000822965718960688,0.019395452691113868
weight 1252,0.03730412945929275,0.0050976306044370895,0.02905421061473926
weight 1253,0.02523198622900617,-0.005113751603451114,0.01476981226419377
weight 1254,0.03392309762475747,-0.00612751765002555,0.018232826937694322
weight 1255,0.035855042162455865,-0.0014950046817838762,0.013229843468554167
weight 1256,0.028332993487802154,0.004134108244620476,0.015262060063186278
weight 1257,0.03441318872442758,-0.001523960325757032,0.02550630491983567
weight 1258,0.054496564590388735,-0.0016767124256714594,0.038864584943767926
weight 1259,0.01701819145154899,0.006419752431196534,0.013316519217061902
weight 1260,0.03508982968605132,0.00884730256734068,0.017231896542653863
weight 1261,0.009338342519972712,0.00692055492214995,0.003006121650848953
weight 1262,0.022067040615089597,-0.005316349061340375,0.004732459811466256
weight 1263,0.04724293112823368,-0.0030485648051014136,0.01918361900408467
weight 1264,0.03182991969005783,-0.0035730008697870664,0.010672013140692034
weight 1265,0.023504730279847386,-0.002148738056750722,0.008372294201361732
weight 1266,0.003977076279359816,-0.004028864537372209,-0.005338385934444141
weight 1267,0.03490452696296804,-0.00402698228473866,0.022959836235064816
weight 1268,0.07054434761921122,-0.0021892964862150303,0.047130543357501026
weight 1269,0.053273915351662954,-0.008919478237158792,0.03141176585518125
weight 1270,0.03561286945981683,-0.007935595146059876,0.013247681820864535
weight 1271,0.026033337982866132,-0.008217058752220906,0.006598400740026782
weight 1272,0.04397606334153116,-0.0022439006803249496,0.018449198847896527
weight 1273,0.05993439467493993,0.0026192132186527153,0.04958351186946183
weight 1274,0.04748741896937193,-0.006836993817575568,0.023694101109003583
weight 1275,0.030953517054555825,-0.0030459748826721714,0.012040653558371564
weight 1276,0.03054324088293943,0.0008797521704425322,0.013532070261198355
weight 1277,0.05963586866859794,0.005211336408012887,0.035028641500619476
weight 1278,0.04696223999733295,-0.005408354633052363,0.02771715820197546
weight 1279,0.03522585558254127,-0.0032183945116495355,0.01803525471803837
weight 1280,0.024624097898782293,-0.00034427117627720816,0.015502315775037311
weight 1281,0.030564073728426504,0.0031301400797849347,0.018075425050845376
weight 1282,0.0413312606287285,-0.005664516401539551,0.023902813469917128
weight 1283,0.0572809065391532,-0.002892783546502987,0.03520915930730215
weight 1284,0.016700284421611002,-0.0008418604925472462,0.005558972263353045
weight 1285,0.02021011375914472,0.0042601689336455445,0.013901843557651124
weight 1286,0.010574097144909912,0.004693525853049561,0.0027789920238248025
weight 1287,0.02282859629573296,-0.001553725169890131,0.017185453280787653
weight 1288,0.058983476115512974,-0.00566945652386655,0.03377894647067357
weight 1289,0.02075047860204543,-0.003824216002636686,0.0006906911441871978
weight 1290,0.03221987338574543,-0.0030531802898584306,0.009500583577839408
weight 1291,0.023644322026948036,-0.0022209966551781845,0.0035918547341678726
weight 1292,0.03175570091540396,-0.001551310184418322,0.020756646850694272
weight 1293,0.024738461551749132,-0.0033546448599284205,0.013959075660310873
weight 1294,0.03081116494007819,-0.006372840070807207,0.011935292323649718
weight 1295,0.0591698769430415,-0.002225396683309951,0.027555031019710245
weight 1296,0.03336399335510852,-0.002871165775237641,0.01456270745125155
weight 1297,0.036576845691445065,-0.0005901189101581773,0.025873202644214596
weight 1298,0.022867684333180295,-0.0018716322723789835,0.010714069924557028
weight 1299,0.022053990552201246,-0.004128517809375821,0.0036420979380853303
weight 1300,0.04132802062141424,-0.0024231401668637054,0.012395828420759803
weight 1301,0.018034042428501932,0.0006623279681510857,0.014709098947423812
weight 1302,0.05109644822089675,0.0030271471775488844,0.03583837784449347
weight 1303,-0.008264979917700055,-0.007158721420440177,-0.013535078881860617
weight 1304,0.014041291884920645,-0.0023224780563312754,0.009504214734903428
weight 1305,0.02073856895282935,0.001587001774449773,0.011209934909877829
weight 1306,0.022909041164436577,0.0010930975629392847,0.019974041885803567
weight 1307,0.05382024936148172,-0.005400416441873147,0.032882039567764164
weight 1308,0.04595334998335854,-0.004361561323503342,0.028108119294557823
weight 1309,0.030036634599495664,0.0025979918244277787,0.024172555371854514
weight 1310,0.033353826487036664,0.004230289483127184,0.01877316845287392
weight 1311,0.02158435221071155,0.0064701161900719084,0.011340509926750406
weight 1312,0.035877640964469965,-0.004723766128614432,0.022924455483054693
weight 1313,0.04406684640073441,-0.0030485037251319807,0.03240077965501702
weight 1314,0.010184842670219293,0.0006312443463958503,0.009824327682559815
weight 1315,0.0037745481330410157,-2.500351457213545e-06,-0.0014594460711191315
weight 1316,0.012270434837100299,-0.0007843640806495531,0.004332062976634567
weight 1317,0.046754189846219235,-0.0012171062384631782,0.03184102738216252
weight 1318,0.06221971541928586,0.001597752561371074,0.060964144845314226
weight 1319,0.041516329294449074,-0.0061438767063269895,0.028487298282302596
weight 1320,0.057946762588074796,-0.004123184219535541,0.029115143807524186
weight 1321,0.03408176064604841,-0.0024858920018533586,0.018590234847356436
weight 1322,0.056105638174166084,-0.002630181793046975,0.0401269532416495
weight 1323,0.04545189065907533,0.00013595623554815857,0.03175461937970932
weight 1324,0.05151962348494038,-0.007226065854264741,0.03424843270995838
weight 1325,0.0478911439413465,-0.004938946332040864,0.029255658551872604
weight 1326,0.0371913992706321,-0.004815674658763953,0.019857423243511217
weight 1327,0.06407993890665314,0.0007509874352551829,0.04415008957258666
weight 1328,0.029382136140379315,-0.008259603615253516,0.013234046165401518
weight 1329,0.03618931244911581,-0.0030640058466147937,0.02027481383852658
weight 1330,0.0480136906592567,-0.001649847807155351,0.02875647469361008
weight 1331,0.04152269513444749,0.0015976458753190724,0.022879237631262046
weight 1332,0.0549530513910397,-0.0038767741585335066,0.03836561583082285
weight 1333,0.04669808362507583,-0.0005116658418505077,0.024988474638740366
weight 1334,0.03491954782002428,0.005210427464408005,0.015758370682571677
weight 1335,0.0445534543496448,0.005387038627312733,0.022833087117367697
weight 1336,0.0191613884949201,0.006441136507275721,0.01300422793593893
weight 1337,0.013434091491822002,-4.160082069338503e-05,0.01509555420507921
weight 1338,0.03645269986262614,-0.0031127532803676187,0.024311530690068205
weight 1339,0.01739661862275087,-0.004569391277942901,0.0034337067216427476
weight 1340,0.02596026215864998,-0.006957846295918083,0.008033995945903188
weight 1341,0.01526096840434842,-0.003532422721014416,-0.0004741538784951003
weight 1342,0.010163413770879034,-0.0030177190365002033,0.0006246372201115752
weight 1343,0.05954736733168818,-0.002139253203236014,0.04252200748716154
weight 1344,0.01874816074333756,-0.00793701818161202,0.0059418353211225395
weight 1345,0.02970596306993444,-0.004261677449717172,0.011391657221531185
weight 1346,0.004443698781678551,-0.005992524044170295,-0.006289982054189203
weight 1347,0.018632213572820203,-0.005489767486782499,0.011279855453584736
weight 1348,0.03769357147200078,-0.001039451006861143,0.023630832523909892
weight 1349,0.029310194044248897,-0.006179718605574241,0.01141268624931911
weight 1350,0.0059872600504690945,-0.005013504475995502,-0.003969269125428668
weight 1351,0.01115941184931549,-0.0005943406498020782,0.004560913477656313
weight 1352,0.01820229974727487,-0.00020601675218681815,0.013544279629136572
weight 1353,0.009380988697467932,-0.009384338812894074,0.0027859339450604834
weight 1354,0.03021436398338592,-0.0031689526245606077,0.010521059014035102
weight 1355,0.03501461588197856,0.0022415397748621457,0.020823665586150224
weight 1356,0.03679834362728787,0.0059774697511182015,0.019319560308820153
weight 1357,0.03460876804374737,-0.006335205969026381,0.012927452088658503
weight 1358,0.0326142802404913,-0.006318350531514523,0.02883228682600335
weight 1359,0.018315744752907398,0.002625517488008435,0.013031231212104253
weight 1360,0.009586480480180229,0.005028974128195122,0.00026624552116176264
weight 1361,-0.004712684804335139,0.0011290756567760075,-0.012698841056280247
weight 1362,0.03747466332253223,2.1810688849914375e-05,0.016323035975048954
weight 1363,0.04257565675340097,-0.005220518096003898,0.02769984094554213
weight 1364,0.012039560501014424,-0.0030451559396483157,-0.002439128041606854
weight 1365,0.009161535582842616,-0.006409312878158596,-0.002420085469349326
weight 1366,0.007331669054223873,-0.006081848731319662,0.0018595517434306938
weight 1367,0.050272974941168426,-0.006536314600568598,0.02758407391524606
weight 1368,0.053528320298940106,0.0032741508031753808,0.035425119997638865
weight 1369,0.031702771429035104,-0.0036061308859115307,0.013819153756212444
weight 1370,0.04506911124685881,0.0020014437023373978,0.022709127571704815
weight 1371,0.02916563899273761,-0.002698702017623404,0.013317053886847353
weight 1372,0.056404329901836914,-0.007416304745752128,0.03146584251205127
weight 1373,0.03572041633025821,-5.731056397817382e-05,0.024984008468094156
weight 1374,0.039362246054266324,-0.003925144163369099,0.0185073790516676
weight 1375,0.06865199561371334,-0.005880916698613127,0.042401786624114646
weight 1376,0.039617754770787626,-0.006251934285036701,0.023145493547562724
weight 1377,0.06432978482626844,-0.0008436869182644775,0.038449926934016485
weight 1378,0.01809293988149517,-0.006353796142624922,0.004492509071439008
weight 1379,0.061651041927308095,-0.001761592973509231,0.03591814619091298
weight 1380,0.06198263532053697,-0.00013680393537281817,0.02973074241759257
weight 1381,0.0440934278744136,0.0057541225547077,0.02487152057124413
weight 1382,0.054748441560478846,-0.006823159677031993,0.029181307101032714
weight 1383,0.07036048376212554,-0.004446786751014324,0.044783167115867405
weight 1384,0.019965210919330276,-0.0002570803872662083,0.008136707431881657
weight 1385,0.02943069665594465,0.0039167515363164665,0.014151478647686401
weight 1386,0.004317169678004776,0.0033995858241314945,0.002073241703508814
weight 1387,0.028954003302648655,-0.0007414973984227381,0.023818276402230797
weight 1388,0.06177032219915371,-0.0014622789775809533,0.04119600109480814
weight 1389,0.032536086002762026,-0.0007413889147651135,0.0158133254175594
weight 1390,0.051425055365269826,-0.0026999197581113327,0.0323260209076866
weight 1391,0.026908905895080895,-0.0030039092643068684,0.011448050208079387
weight 1392,0.043784594719766874,-0.0031198907364754468,0.03199777961319492
weight 1393,0.058398555172857365,-0.001869907513690136,0.04471282532397986
weight 1394,0.04545206147001872,-0.00299828856160521,0.028721151076801985
weight 1395,0.06591663508029227,-0.004061209544102091,0.038582567902382056
weight 1396,0.037363510982547254,-0.002440956825590104,0.029678204985588725
weight 1397,0.037659870232966915,0.0019998370870865445,0.0228991130018954
weight 1398,0.057942603497493056,0.001353568713670785,0.04224292437985265
weight 1399,0.04156070577726544,-0.0020028685374306678,0.0227939916963672
weight 1400,0.04259793164943858,-0.0027503357961636177,0.021153332194141526
weight 1401,0.03342233666249568,0.0007179622992060697,0.022103065480534305
weight 1402,0.04542374389241256,0.0011214225203062375,0.03138325877870839
weight 1403,0.03287166463831433,-0.009702921456237973,0.016053773376210823
weight 1404,0.022389270887484613,-0.0005429794974618264,0.01414550160754749
weight 1405,0.040140164950603,0.001660438207113121,0.026878296780703984
weight 1406,0.022550083251366992,0.002821125469329887,0.0236721417728697
weight 1407,0.045716579348515765,-0.006037091777093474,0.03863106236883477
weight 1414,0.06344104876555749,0.00014067630771330986,0.03913534797921216
weight 1415,0.05356256301095001,-0.0010371752558372433,0.04491488864485354
weight 1416,-0.0019962567128008284,0.002159487724643538,0.00498157478209343
weight 1417,0.03231039919316492,0.0002324875623017932,0.033949469535574706
weight 1418,0.013698474081418947,0.0017546913968580933,0.008528891697343634
weight 1419,0.022268005672840745,0.0031832341424707557,0.014512485698846389
weight 1420,-0.004122250560131021,-0.00014328570770424346,-0.0008042868821606799
weight 1421,0.030208538817586485,-0.0005365311561887363,0.030510158532815614
weight 1422,0.044220406325506875,0.001548894081925452,0.02925920654024006
weight 1423,0.0313770104692197,0.0025509293036849222,0.01932159877859275
weight 1424,0.03431920290275745,0.000511355585152595,0.01924420944695438
weight 1425,0.035489128104686976,3.74192926506444e-05,0.027276334434290696
weight 1426,0.03923628669251314,-0.0011060083139678991,0.0367542688597639
weight 1427,-0.018088743905222603,0.002694421608353937,0.0045854137844519504
weight 1428,0.01868905527451617,-0.00017571313344963164,0.015253794649819689
weight 1429,0.01719454623799243,0.0016630112784233153,0.010660361446347846
weight 1430,-0.016050868713365037,0.0006360514265844488,0.00582444874807551
weight 1431,0.00545048859792235,0.002387763354417447,0.01644283205461209
weight 1432,0.037682815285007706,-0.00040596778302217414,0.02356051890519887
weight 1433,0.03965667557291766,0.0026726653359745835,0.02899609198399604
weight 1434,0.025865075955837095,-0.000976082262931281,0.014958041668848752
weight 1435,0.034032383301551616,0.0009008232332130444,0.030644231337443283
weight 1436,0.03257100543035181,0.0014172149090604142,0.02689608963007008
weight 1437,0.04133792145324812,0.0028946250993376523,0.04223267023287709
weight 1438,0.040459425666562895,-8.614460680065879e-05,0.03068883057111158
weight 1439,0.023026362867336378,0.0031969602761887515,0.027765520831681482
weight 1440,0.03774166028490284,-0.003265834703303382,0.028700169700250473
