param,osc_ratio,osc_power,traj_std,mag_z,traj_z,sw_score,abs_corr_accuracy
weight 1404,0.12425145264341553,0.03015560501570956,0.0370441900268084,-1.0105379468424507,0.38282971338180244,0.3868639525511305,0.022389270887484613
weight 1405,0.021206774160210617,0.0299358066220277,0.038126759171527955,0.2094676901216532,0.4327718296032702,0.0906517154967187,0.040140164950603
weight 1406,0.05636532116661984,0.016718185501170105,0.027905565271223568,-0.5197110126467691,-0.03876207304033261,0.02014507623207929,0.022550083251366992
weight 1407,0.10516401161464681,0.0028481606787535163,0.012456701012181812,-0.9629394368779652,-0.7514638695751086,0.7236141954027918,0.045716579348515765
weight 1414,0.003287479161520897,0.007949040275266814,0.020182517237419186,0.44361310972856427,-0.39504911887901245,0.17524896812144797,0.06344104876555749
weight 1415,0.011850727652372139,0.0118221851361052,0.024154753839924673,-0.05410091722057295,-0.21179809696586796,0.011458471311425305,0.05356256301095001
weight 1416,0.014529137659590144,0.0026030349477592827,0.011886026227363658,-0.7433410096342516,-0.77779078510477,0.578163787483997,0.0019962567128008284
weight 1417,0.0013439268213276303,0.0024668829454061944,0.010281434871762248,0.11378691404404936,-0.8518153297357439,0.09692543770604466,0.03231039919316492
weight 1418,0.001554534488639367,0.0015678741162726993,0.009308322843836075,-0.1665128379696212,-0.8967078654525151,0.14931337150617954,0.013698474081418947
weight 1419,0.00012062457681203812,0.0006590938957268969,0.0060503738705437226,1.084231993249991,-1.0470066866053467,1.1351981467641838,0.022268005672840745
weight 1420,0.15450154292109125,0.15888387955364008,0.09046625894027005,0.277547624964832,2.847347742074116,0.7902746032616479,0.004122250560131021
weight 1421,0.09017598093319046,0.031668046210455075,0.03942689050519077,-0.40285819681242624,0.49275073301620737,0.19850867178091056,0.030208538817586485
weight 1422,0.0004877198782237652,0.0006789246063890986,0.0058812741939379565,-0.11647156994690912,-1.0548077547802996,0.12285511519143583,0.044220406325506875
weight 1423,0.0021532047623430747,0.007464390619045196,0.019685416935231254,0.7725647625385151,-0.41798182593674754,0.32291803010023834,0.0313770104692197
weight 1424,0.028339454969919516,0.05363145608316211,0.05290260865595804,0.4893426944060073,1.1144254642202887,0.5453359593762216,0.03431920290275745
weight 1425,0.0007867937480299635,0.0003610116791984167,0.004363455035684861,-0.5378448949258257,-1.1248292413286565,0.6049836651119074,0.035489128104686976
weight 1426,0.03246094651346846,0.008710502088559157,0.021453993775932045,-0.9276837231560096,-0.33639214590965183,0.3120655183579054,0.03923628669251314
weight 1427,0.002674544831690978,0.003608209962095196,0.013474486502560641,-0.15649069657248954,-0.7045104149186942,0.11024932557320008,0.018088743905222603
weight 1428,0.004629534229682074,0.02285798886693059,0.034695175659474935,1.2244757088714426,0.27446273367293916,0.33607295037296614,0.01868905527451617
weight 1429,0.0008064755024432045,0.03214933894083001,0.03918250333604487,5.117473563837183,0.4814764301561515,2.463942902934805,0.01719454623799243
weight 1430,0.002060674922689534,0.01671484097613031,0.029936759018780682,1.700100678416345,0.05494290155978415,0.0934084642159515,0.016050868713365037
weight 1431,0.0008191122988125733,0.001789731398041507,0.009817530135796917,0.24452031398593543,-0.8732166271515055,0.21351920384882564,0.00545048859792235
weight 1432,0.3290345668741243,0.05249960952076666,0.052362740208375225,-0.4545247834233845,1.0895197361335447,0.4952137221016024,0.037682815285007706
weight 1433,0.0002344500044858554,0.0028309294571428906,0.012265112102562488,2.269144336637137,-0.7603024325783349,1.7252359590165673,0.03965667557291766
weight 1434,0.0024690782284054634,0.020136008921733905,0.031051395321013843,1.7757402291307385,0.10636437059233862,0.18887549180698618,0.025865075955837095
weight 1435,0.002516050033706112,0.012178913669564398,0.024988419361203214,0.7098883079101614,-0.17333864099799148,0.12305107455351111,0.034032383301551616
weight 1436,0.00019313657881015215,0.0008317958418796005,0.0066596821286621696,0.7407019800101776,-1.018897494698224,0.754699391750384,0.03257100543035181
weight 1437,0.0061727450106062835,0.021078297064276802,0.03188526181786867,0.30306659083939663,0.14483309815791148,0.04389407329942593,0.04133792145324812
weight 1438,0.0213645510981931,0.04047644260742231,0.04341621157218672,0.43659260126738575,0.6767899118016643,0.2954814681050132,0.040459425666562895
weight 1439,0.003014848827047506,0.03841752861814432,0.0447604600451536,2.5548195228153996,0.7388040693221376,1.887511059839659,0.023026362867336378
weight 1440,0.0028221542555772997,0.004924923770128501,0.015499817234532599,-0.036293674412092795,-0.6110759185667247,0.022178190429531237,0.03774166028490284
weight 1441,0.004951694732613715,0.027618274388937988,0.03724376616912986,1.4097941897543085,0.3920367510509138,0.5526911338017345,0.011404394374698134
weight 1442,0.0010850248351076356,0.001957297670834098,0.010408022042912782,0.04622051002421626,-0.8459754891633576,0.03910141857711623,0.05234648830784966
weight 1443,0.013160929181491754,0.03973461337943403,0.04497792439148406,0.24388213405044282,0.7488363427445203,0.18262780532306244,0.056803311680762233
weight 1444,0.014449564960612197,0.03084899961283183,0.040687399472336516,0.4144603870479078,0.5509017394830537,0.22832694817151208,0.05918165500611941
weight 1445,0.5339694351989198,0.04085744720111168,0.045606860056572086,-1.0477320248143946,0.7778510049809811,0.8149794084526352,0.0511837359494894
weight 1446,0.07411062192917257,0.002539102034203846,0.011765661382828925,-0.9905996510715632,-0.7833435713485435,0.7759798684470194,0.00046414250337495464
weight 1447,0.0004523952430024723,0.001510668597310806,0.008202399720985448,0.6493589342385414,-0.9477273697519129,0.6154152347707982,0.01820943758333253
weight 1448,0.8959788965175941,0.0138043405397969,0.026604390520255098,-0.9944057999516241,-0.09878911237936808,0.09823646632211641,0.008750302167740158
weight 1449,1.0842314104719091e-05,0.00010276932186920518,0.002172717506679919,1.7896336074113022,-1.2258944423996136,2.1939018932570873,0.019461922966663527
weight 1450,0.0007342020614500935,0.0036497210965503075,0.01297019790950231,0.8974752850406019,-0.7277747390928364,0.653159841412693,0.029660545727440837
weight 1451,0.03750168145575213,0.033704522470871405,0.03939623978593121,-0.0522276527333059,0.4913367246907353,0.02566136383226765,0.0487216361889888
weight 1452,0.0029971791359674283,0.006585444377503595,0.01868694706954622,0.4104906068097782,-0.46404419370226646,0.19048578265939764,0.04766017263323199
weight 1453,0.8441970852534076,0.05244295560314144,0.05237853432369587,-0.864413938753836,1.090248365382592,0.9424258837402978,0.055953748432814254
weight 1454,0.033798826259738665,0.044400733338811775,0.04761833568227567,-0.46058725762356084,0.870646324305884,0.40100860287208046,0.04597729303052629
weight 1455,0.0345486555141191,0.01892778430239645,0.031156815182292012,-0.7526736415322562,0.11122770056039274,0.08371815842005019,0.01631066532535436
weight 1456,0.004271647488414534,0.01550432717187039,0.02847069492309514,0.5033311470329589,-0.012690970892599449,0.006387760936333975,0.017704950960551975
weight 1457,0.004294753212406137,0.0007654639439551436,0.0064677068918211405,-0.7518951137520963,-1.0277538801187065,0.7727631206010132,0.003192469238261936
weight 1458,0.0003131454486736408,0.0011168734468284976,0.007696005010833893,0.5682751571608713,-0.971088855336168,0.5518456718833314,0.01046880778461787
weight 1459,0.015370221786544486,0.026842008728709597,0.037245927631259536,0.35366872107001973,0.39213646569123495,0.13868640230593673,0.009668818753528432
weight 1460,0.0017908810166251876,0.005629147024543709,0.016394405079181478,0.344897362957183,-0.5698059356509078,0.19652456460334838,0.028880900973460875
weight 1461,0.0006280271745422803,0.001463929638650505,0.00783037429621645,0.33259514235252674,-0.9648900028195377,0.3209177278422941,0.023644898288219186
weight 1462,0.0052151255018130374,0.03404612683703066,0.04152792692428811,1.5878413940329261,0.5896777566062604,0.936314751079893,0.033034390844376586
weight 1463,0.0007011261562814698,0.0026174771412350983,0.01146272781526925,0.5321701302502112,-0.797318792711765,0.4243092457683611,0.017661230481043864
weight 1464,0.0035195645759339795,0.0034183052541893956,0.013428966317027367,-0.3390454361739998,-0.7066103956981339,0.2395730298145564,0.059106400082028006
weight 1465,0.0003547979545188507,0.0008485166502324053,0.005755633706936377,0.3135075414939923,-1.0606039220131835,0.3325073280892391,0.06374218045243349
weight 1466,0.0016146499503904923,0.0017815311064089004,0.009448062009405974,-0.28850827635324583,-0.8902612844820305,0.25684774868993726,0.01871397498932923
weight 1467,0.005648618915010866,0.013450644810251886,0.026037008376718792,0.4652597215814275,-0.12496412862908425,0.05814077569363343,0.030225433223956207
weight 1468,0.00029813676013650946,0.004327345608828297,0.014903778591451703,2.4888383967963725,-0.6385729438887825,1.5893048619056973,0.02142612235818464
weight 1469,0.24817139283748932,0.038180143305608975,0.04446661825987516,-0.6262087093236447,0.7252482787634653,0.4541567885836645,0.009867971242844649
weight 1470,0.005881660977541468,0.010155605627309404,0.02306666076597974,0.07271244453454043,-0.261995048378897,0.019050300423574782,0.037255426686820414
weight 1471,0.0009684648934645563,0.0018116741127504003,0.00975627355776557,0.009371292635987424,-0.8760425742554787,0.008209651324931833,0.007526441728961704
weight 1472,0.014284329924099557,0.0196774798059633,0.031449700235316895,-0.3438565979191222,0.12473935423078136,0.042892449972424744,0.05382472829346009
weight 1473,0.0010648546372980807,0.002768414403891899,0.01186826692894742,0.4331532265201423,-0.7786100740618233,0.3372574657809657,0.029663459478207567
weight 1474,0.019827674116726215,0.14090734695014462,0.0857488919627273,2.0699517628080395,2.629721652321866,5.443396969918116,0.035205067253188616
weight 1475,0.0005124154124124128,0.004256376383630795,0.01340458693052702,1.7182887477811353,-0.7077350888966675,1.2160932396610251,0.021133853204635185
weight 1476,0.005282538409365068,0.024775350186240285,0.0352204053999271,0.641418021437009,0.29869313490742916,0.19158715960914083,0.017799459541748996
weight 1477,0.0340112377020381,0.03966852883021278,0.04573534628794218,0.16033089251977056,0.783778454817551,0.12566389919866464,0.030031677797444752
weight 1478,0.00028732979278857726,0.001993974558874996,0.010255025389290856,1.2701580209610719,-0.8530336772652005,1.0834875673283129,0.04410409186324524
weight 1479,0.000863419818619087,0.0023682090388343967,0.011446887675641601,0.4640676174546436,-0.7980495451982061,0.37034895105089344,0.017380674710813525
weight 1480,0.000887520001213356,0.0016199328218400996,0.0094600866491793,0.08707831350624293,-0.8897065522877777,0.07747414608867362,0.01562237494013008
weight 1481,0.0037027649166760314,0.0047833133091795,0.016129476906182688,-0.08819768230364065,-0.5820278557663884,0.05133350791475311,0.0030120858282729193
weight 1482,0.07064555377381604,0.027965120641816766,0.038342056440907435,-0.3711434645031391,0.4427041293570195,0.1643067443194101,0.020545050395698167
weight 1483,0.0002173570224615304,0.002437503645237101,0.01135340255040814,2.0923454461792717,-0.8023622904968886,1.6788190847071347,0.010184605647318788
weight 1484,0.005082326253405393,0.039512670149459125,0.04544054981263043,1.8692558736490479,0.7701786215842545,1.4396609121552952,0.00028192320483811316
weight 1485,0.09854172205723875,0.0019644215441218227,0.01042946835314486,-1.0443769234503781,-0.8449861074473201,0.8824839912541428,0.014454679638334942
weight 1486,0.03330232166870872,0.005710442281236476,0.01679694132995718,-0.9539412115013456,-0.5512357479472836,0.5258464972196821,0.0032039626173347795
weight 1487,0.036634280501960576,0.07857878704892157,0.06437376871908412,-0.2688328255780857,1.6436240025881204,0.44186008480372724,0.019628896312179473
weight 1488,0.0009888356508480248,0.0015225422260803994,0.00910371999539688,-0.039949362406312146,-0.9061467999407512,0.036199986904153096,0.0347923117704187
weight 1489,0.0032328429503187457,0.0010026663235074764,0.006260019109530481,-0.6807545434333231,-1.037335131728853,0.7061706039874214,0.01336474765283589
weight 1490,0.0019318995166816135,0.03504896313593131,0.042479249644205276,3.248135935180043,0.6335650871051671,2.0579055267017674,0.04998883124852153
weight 1491,0.0034419207571087865,0.030728595256221184,0.03971131908625676,1.980972405223868,0.5058722646260748,1.0021189967923605,0.03342638683697152
weight 1492,0.29358476282183127,0.037586389248259564,0.04419881415369941,-0.7221611263909276,0.7128936833452849,0.5148241053616082,0.0072606276064044245
weight 1493,0.00017696757917191273,0.0008864973316847947,0.005995979588587298,1.0114300913329766,-1.0495160556969207,1.061512120068962,0.015210403700999122
weight 1494,0.06818743391787621,0.0352190920443702,0.0431034678382554,-0.2784371572625205,0.6623621184512638,0.18442622533995076,0.03498586376652092
weight 1495,0.00022612056782067978,0.0003266299069013988,0.00416949827914049,-0.011739680815149624,-1.1337770401131742,0.013310180566473756,0.022976863431710962
weight 1496,0.0024035771758436782,0.008421836445775783,0.019886070197256165,0.7733494051807805,-0.40872509755025666,0.31608731107294746,0.023506553197926966
weight 1497,0.0021732723136418525,0.0003503053805997006,0.00419040325413816,-0.8043772700963526,-1.1328126317924372,0.9112087322918653,0.03548351203999557
weight 1498,0.005789709318864174,0.005618633539789703,0.017060392179615677,-0.3807393882521791,-0.539081981126507,0.20524974371187904,0.03199037960632188
weight 1499,0.5705668223664178,0.0017307210218280367,0.008830426483174727,-1.0920970074569327,-0.9187546378941485,1.0033691906313773,0.022550209438908737
weight 1500,0.09367735549855417,0.001473261359203858,0.008887849138081152,-1.1279114373053871,-0.9161055610023209,1.0332859400335856,0.028064745157113644
weight 1501,0.0038996652372329643,0.004850514590011204,0.01583555351156659,-0.2514714385325354,-0.5955874112051573,0.1497732230676296,0.03684338090623167
weight 1502,0.0007311003637258208,0.003531970405704398,0.013915906138052554,0.817924398058586,-0.6841464216849076,0.5595800501405636,0.041507646996861665
weight 1503,0.46662786254341454,0.02981732536120297,0.03808136590389531,-1.1183997575411984,0.4306777039219319,0.4816698396446886,0.031586784803726786
weight 1504,0.0001839556073319197,0.0015236691314251928,0.008570325090352948,1.5141598339240097,-0.9307538843654082,1.4093101469748532,0.029670032902201025
weight 1505,0.29846037018880267,0.014952470992136173,0.027872719634022162,-1.2077419428202598,-0.04027733942168302,0.048644632164774486,0.01732512482468561
weight 1506,0.0025648002111889386,0.012225760663717097,0.024516597072770756,0.7092070299561762,-0.19510519852432578,0.13836997837444723,0.05082612417971302
weight 1507,0.0034554344033898544,0.01477209471163469,0.0277830754373488,1.090323983419176,-0.04441289132677719,0.048424440586574684,0.03532238069762229
weight 1508,0.0008535108095101588,0.012987052284734818,0.024981385466354533,2.791350267814148,-0.173663135369308,0.4847546394225625,0.013079862792589117
weight 1509,0.00137789984522594,0.007340378642818599,0.01915451972189129,0.8531958634301378,-0.4424736844564603,0.37751671725494396,0.01295587073193515
weight 1514,0.19599226246110332,0.0029046675322815666,0.012600360946143349,-1.1492345964715793,-0.7448364119634896,0.8559917733401999,0.02754734416932507
weight 1515,0.03228560190515709,0.001220452745320726,0.006984844617424993,-0.9982157823798512,-1.0038967874603861,1.0021056171233886,0.002240826716401063
weight 1516,0.010534057657408136,0.00799964490684791,0.019776330288172116,-0.3074960991253117,-0.41378772409964776,0.12723811102658242,0.004939454839996412
weight 1517,0.041502057521867544,0.04223774346671719,0.04543087147566875,-0.480332264955169,0.7697321312776276,0.3697271780253524,0.0037433464332702737
weight 1518,0.00017533457338036033,0.0002906145596007993,0.003947387485800645,0.0013986883856591703,-1.1440236678774398,0.0016001326171793792,0.01823092598828579
weight 1519,0.005676997116101893,0.0032567893560256737,0.013443912169719052,-0.36599410384619135,-0.7059208993128009,0.25836288693028603,0.0010993235090691188
weight 1520,0.3568012222698808,0.015657177784863485,0.029149431386202913,-0.9192043261900018,0.01862114943672854,0.017116641120871388,0.0028502172004902238
weight 1521,0.0020413370702004946,0.008743901469508788,0.022035322125220264,0.9218009120566114,-0.309573749944277,0.2853653650474199,0.018725633497568166
weight 1522,0.30974510971721925,0.02067650039703384,0.03279183169307216,-1.2222511188771084,0.18665584757871037,0.22814031854803374,0.013625779671246402
weight 1523,0.001506437972449945,0.014017747149358786,0.026793067050353198,1.9662393505420908,-0.09008490605648825,0.17712848717815471,0.009998566411457147
weight 1524,0.004368384136728112,0.026503036390991885,0.03747995540762899,1.4267128372647324,0.40293285912578336,0.5748694826705371,0.008095627714558032
weight 1525,0.00925802900038672,0.07740819153125074,0.06238835311065888,2.102824791112279,1.5520309089298152,3.2636490718701388,0.026759032766443314
weight 1526,0.03894143379694231,0.00978396528418654,0.023070873522875342,-0.5795469609556448,-0.2618007014445518,0.1517258008982461,0.004631433308339789
weight 1527,3.875305810292753e-05,0.00036996485080229474,0.004518573014313298,1.8142914948672848,-1.117673190230685,2.0277849630767166,0.004847460041048993
weight 1528,0.02617862998887601,0.032597772148463204,0.04093313148735617,0.17893800632902854,0.562238084060495,0.10060576184403774,0.027297171927245463
weight 1529,0.007456527956179061,0.0070590401852466,0.019208505790298275,-0.061870613883156185,-0.43998314746316725,0.027222027431789392,0.007656095652633232
weight 1530,0.5237825466165164,0.017739327728291534,0.03098759247631476,-1.172265595466064,0.10342095667668769,0.12123682936226729,0.0004728036873236298
weight 1531,0.040414322431797337,0.00376620252722508,0.01431707043771547,-0.9336324491616766,-0.6656395261435063,0.6214626610521797,0.004995440801904479
weight 1532,0.04604703164470663,0.04023347035241848,0.04533756125321529,0.10817088357431304,0.7654274547614415,0.08279696409358264,0.0016245950061081755
weight 1533,0.12764146158786507,0.037867067193716776,0.043846477987766135,-1.1440408560269668,0.6966393740165034,0.7969839057919309,0.012101321429294846
weight 1534,0.0022893738022689448,0.008957012048982407,0.0210357301641522,0.8754611934939088,-0.3556878832882848,0.311390938814884,0.0025487948113678376
weight 1535,0.0008745625993580588,0.0013207941234980006,0.008532797823307039,0.07837615916934816,-0.9324851281768752,0.07308460282904079,0.013444720550970549
weight 1536,0.0051995707172402626,0.0050369454098985016,0.015996427839253584,-0.4006103970212078,-0.5881658027013646,0.23562533573449107,0.01908218481726095
weight 1537,0.26586426957716813,0.022931918403111824,0.03437756701580157,-0.6990179020377849,0.2598105076487189,0.18161219598397935,0.006070180672360497
weight 1538,0.003432131111209739,0.005915773066814497,0.018125022599606525,-0.10121869318942787,-0.4899674313285197,0.04959386310445351,0.0024102957270257753
weight 1539,0.009849150844314494,0.022247970272606086,0.033731199935348385,-0.07758375160756535,0.22999168267002762,0.017843617580077416,0.007654708479768083
weight 1540,0.0004618615748171487,0.0020510516800403924,0.00945043658659511,0.8905639621460542,-0.8901517382137527,0.7927370588948368,0.028567177249179437
weight 1541,0.0006741113388517243,0.001688784548854707,0.009600344802987994,0.3424524176598187,-0.8832360288549888,0.3024663134456483,0.010932764135573784
weight 1542,0.003236543210718298,0.014552033647302006,0.027304966622798778,0.5659970770428813,-0.06646946489460326,0.03762152284294985,0.02239236705955921
weight 1543,0.002633098987243184,0.005045825308901399,0.016164536835481004,0.22040988307863268,-0.5804104375420897,0.12792819667627,0.005820689815493937
weight 1544,0.007446299965899662,0.024636922006629,0.03390243319592662,0.873064873109632,0.23789117938346327,0.20769443234232407,0.010136774843781136
weight 1545,0.01263403390637336,0.03351931596093511,0.040477918068641004,0.6939348090676118,0.5412377428130695,0.37558370971917254,0.002024130019609535
weight 1546,0.004414493522612845,0.0007365634818983674,0.006190637291330634,-0.8929563864370305,-1.040535920191276,0.9291531952519322,0.022603281680533965
weight 1547,0.007052942784956791,0.009407584149894902,0.022095271094902804,0.07236695482558941,-0.3068081266805378,0.022202769843614193,0.019408619071041404
weight 1548,0.1840641802080637,0.03324020579784475,0.04067261587630017,-0.47779324485618435,0.5502197284770871,0.26289126945295616,0.0025021143025211667
weight 1549,0.09253575490479171,0.008306084549807288,0.02067162316783709,-1.1346230746741455,-0.3724852158334771,0.42263032085964247,0.003338166542344273
weight 1550,0.0006179669294264465,0.0025102747974435993,0.01174886452710171,0.8296127805826685,-0.7841184599780371,0.6505146958885792,0.001453307470760341
weight 1551,0.0012690277097305097,0.002484402658685201,0.011702643688690844,0.12335261626306873,-0.7862507639468215,0.0969860887716769,0.015170496346226397
weight 1552,0.0013248077847874845,0.006160529817412786,0.018378671188650515,0.8755521520677253,-0.4782658717789652,0.4187467132966197,0.0001229816239735089
weight 1553,0.002261726160369602,0.0006996713872968073,0.006196536218049458,-0.6974390328828388,-1.0402637852563295,0.7255205683322156,0.020736102009100466
weight 1554,0.024466910673718627,0.010184258855038873,0.022810085000071503,-0.7100452914869819,-0.27383164725399317,0.19443287179282198,0.0008148050740139179
weight 1555,0.0061809976291151945,0.022882287411285306,0.03466612397430447,0.32720265713014113,0.2731224935189593,0.08936640560141322,0.012346175319690539
weight 1556,0.025337360110340934,0.012585790180958005,0.025216853247984273,-0.6957863444069962,-0.1628003102334502,0.1132742327256572,0.003996410471460545
weight 1557,0.0009330355307264605,0.004273972545829085,0.014344250490548174,0.8772666065305069,-0.6643856299244078,0.5828433269914184,0.03348045608495696
weight 1558,0.003074387647475077,0.0045612198191394004,0.01551898199900761,0.032210243802639045,-0.6101917913038735,0.019654426364266807,0.025252072149370874
weight 1559,0.004391365499069752,0.0006064388963380151,0.005804211110707134,-0.8176643362804729,-1.0583629027150723,0.8653856003923942,0.011636672061259498
weight 1560,0.0003556778549725372,0.0009361435352138013,0.007153458089520997,0.2819078156296862,-0.9961181493373633,0.28081349158878166,0.018103410666215434
weight 1561,0.005393898555627765,0.0006096218703119751,0.005748597795785906,-0.9382220177115821,-1.0609285094024645,0.9953864867393215,0.0006060647265690334
weight 1562,0.0007911836203173874,0.0021646236399867043,0.010563403012003945,0.49278395064928315,-0.838807305537576,0.41335077785628704,0.0016992881082794368
weight 1563,0.0006475927670323823,0.0030458364649831008,0.012719088690172763,0.9948886837770503,-0.7393591500075656,0.7355800515895456,0.028014020651826357
weight 1564,0.0009137096828762656,0.007431961655635896,0.019414490716879854,1.7227676490862842,-0.43048045362288356,0.7416177990654923,0.013739418781970648
weight 1565,0.007171572180338474,0.01561763651254772,0.027956862965027286,0.02776515062932219,-0.03639555871805139,0.0010105281700450372,0.005719848491565715
weight 1566,0.0028904783210060734,0.010730831086645583,0.023577766507269553,0.437371305437799,-0.23841622899589326,0.10427641731349106,0.021942194174763292
weight 1567,0.06670729218311222,0.05548278541835869,0.05309876248746159,-0.780133370564251,1.1234746205702735,0.8764600424888804,0.017791981220547544
weight 1568,0.009614426128214736,0.039347163745374,0.04511080047166261,1.099583766142676,0.7549663092891046,0.8301486976789499,0.027950700827238
weight 1569,0.0027845813532237176,0.024816629115876843,0.03499255159223461,1.4118671280080148,0.2881815649067617,0.40687407838976497,0.009105215462061559
weight 1570,0.0001231210012045649,0.0006487205189510952,0.0055248519835369115,1.0583703011137728,-1.0712505654243927,1.133779783496514,0.0005369041119306944
weight 1571,0.0008826068162691605,0.001910154464450893,0.00943692265124027,0.22656337464937673,-0.8907751760176038,0.20181702993244088,0.029035696078933318
weight 1572,0.8149086271470206,0.029767446678424087,0.0390480073174188,-0.8753573546832366,0.4752717310601986,0.4160326052565781,0.028926560212795518
weight 1573,0.006580689237246137,0.04401457151702999,0.04685707221263652,1.681371267364981,0.8355269891009947,1.404831072582386,0.0055728715461833694
weight 1574,0.07848509776423146,0.007507881443800947,0.01991435939042344,-1.0652121930563412,-0.40742003340736754,0.43398878728094975,0.026213980612625268
weight 1575,0.013542213116897378,0.015011337839290501,0.02697105355085795,-0.3852715594137459,-0.08187386241330047,0.03154367064719875,0.00828005815254387
weight 1576,0.02507474802075325,0.014144060175534504,0.02656912924764425,-0.7168546608152735,-0.100415819166124,0.07198354798881966,0.022409049874105674
weight 1577,0.01908334293075975,0.02905687301183728,0.03889054592523887,0.19211812122305646,0.46800757136471655,0.08991273532875486,0.02208545682183701
weight 1578,0.9669554065960813,0.010914065123079698,0.024165148737389484,-0.9989851672652289,-0.21131854960408505,0.21110409662248247,0.012398357187722288
weight 1579,0.00013537953889929916,0.0009148506319520029,0.006920344541056715,1.34600336030401,-1.0068723667349206,1.3552535890224546,0.02008605196449744
weight 1580,0.03611556819388816,0.08010147031388641,0.06336362331242745,0.6692026613151,1.5970230075884908,1.068732046859663,0.01600880642353206
weight 1581,0.4114295075333808,0.0081419719437959,0.01999235140263269,-0.9228588852866016,-0.4038220312316178,0.37267074959658203,0.023753379203945275
weight 1582,0.000591718764561044,0.0009658578581940025,0.007048288621428293,0.05182995525783904,-1.0009699279272624,0.05188022657891238,0.021458007791840344
weight 1583,0.4782521396363518,0.010023705800492253,0.022006459979880294,-1.2247245973557876,-0.3109052460653336,0.38077330230316775,0.014624234383860103
weight 1584,0.003114161743320419,0.0017320609362267711,0.00889470992523634,-0.5128721508681694,-0.9157890526008517,0.46968270114892197,0.01974695875246819
weight 1585,0.001776384549273834,0.00025346059413055644,0.0035272542821343685,-0.8685735619416356,-1.1634056550589003,1.010503393797551,0.007387397470869354
weight 1586,0.00740224266246793,0.0025090394169787985,0.010779674780529706,-0.7076342954336525,-0.8288300492562379,0.5865085679396774,0.002375149966982506
weight 1587,0.018481707139957407,0.0026970341585355237,0.012127810213434433,-0.9107830733310706,-0.7666365747785884,0.6982396157048478,0.006623754724880792
weight 1588,0.006389239408511623,0.016147031814952386,0.02894600360867973,0.6218206527471938,0.009236424444987129,0.005743399477432034,0.004572545611019003
weight 1589,0.0004669115130387127,0.0029557967884928016,0.012468182197813232,1.3132209965898327,-0.7509342085276258,0.9861425696960461,0.009052067688635966
weight 1590,0.0012361196471292481,0.0034697798362445962,0.012945714012443987,0.4518903399458896,-0.7289042536724875,0.32938479098006535,0.021939200380806455
weight 1591,0.04517870227937388,0.02274851441912814,0.034097135862327765,-0.8580998379780254,0.24687338919561785,0.21184201526984567,0.010880139212369168
weight 1592,0.0048393820354978466,0.013122143766220794,0.025898232116394866,0.5776395393044228,-0.13136628793288893,0.07588236204168612,0.001991696005802299
weight 1593,0.007804904092532001,0.06708304211495122,0.058920683769907715,2.0859201372285954,1.3920570670018901,2.9037198682306187,0.016351700527105502
weight 1594,0.0024796127388773837,0.023585129389394967,0.03419562689385865,2.125911923364955,0.25141707175620087,0.53449055058401,0.02459506040677968
weight 1595,0.04692252274079748,0.1480795767362144,0.08781460359223174,1.2302731273180536,2.725019038898937,3.3525176949874322,0.010084551898141017
weight 1596,0.001399450560607323,0.004481628732537197,0.015239055943112078,0.34475172340492427,-0.6231056081119198,0.21481673225985773,0.023289152518785123
weight 1597,0.001770365561911546,0.0030160867849145017,0.012898557076441733,-0.05955972517810113,-0.7310797425915653,0.043542908552030545,0.014409724374562081
weight 1598,0.031148775024557266,0.019006527929875488,0.030672912746289284,-0.26269268086982156,0.08890385010097454,0.023354390722673757,0.006567419938584241
weight 1599,0.003223175755078542,0.03055084918161877,0.03887858043713428,2.116821710471376,0.467455568011877,0.98952009504827,0.008850763825070504
weight 1600,0.01627691519127698,0.01924813422015069,0.03184242819972037,-0.4858529270947626,0.1428570566771594,0.06940751914274029,0.009285333859618244
weight 1601,0.12865720902892375,0.02194082575661501,0.03402028428291307,-1.0824758716610585,0.24332799855738177,0.26339668733794264,0.03926716663899256
weight 1602,0.0012158511344414872,0.007378284326076826,0.019253529183468343,1.0008467937441787,-0.43790608518464935,0.4382769013181215,0.004656276696089627
weight 1603,0.0025510258592965898,0.012187093611556395,0.024460832827908795,0.7468785787040697,-0.19767776805624226,0.14764129044723898,0.002917969662986748
weight 1604,0.03751999011170916,0.11507526469080372,0.07794773051083002,1.146306310351223,2.26983100349498,2.601921602737144,0.018473056593239636
weight 1605,0.005257536118033258,0.006366009841821007,0.017569002817304565,-0.30187624686675957,-0.5156182682516,0.15565290763573106,0.01296917996406128
weight 1606,0.38260375177347317,0.1049042411446254,0.07283325269511587,-1.1615948965068856,2.0338850163675852,2.3625504550944108,0.010491827465960887
weight 1607,0.022247016851761104,0.009546882747924392,0.021546554058052815,-0.7700404378788999,-0.3321220663588765,0.25574742140823425,0.003987465411539562
weight 1608,0.07654725576988215,0.07387686964351771,0.060045648293620586,-0.7009456123164898,1.443955007435848,1.0121339268445821,0.004585680733940481
weight 1609,0.41294499424636094,0.15613044690945174,0.08550764684650632,-0.060648876193861806,2.618592301655502,0.15881468030530416,0.007741902461919764
weight 1610,0.187187045376984,0.02806698196763986,0.039032021098013424,-1.0288365011820688,0.4745342394815964,0.4882181466393396,0.013905140630447527
